legacy_product_id,legacy_php,legacy_url,name,proposed_slug,category_id,category_name,category_confidence,brand_id,brand_name,brand_confidence,images,technical_pdf,video,template_family,source_of_relationship,migration_status,notes,db_category_id,db_brand_id,category_candidates,brand_candidates,root_category_ids,php_match_confidence,unambiguous_php,alias_candidate_files,canonical_candidate_group,peer_product_ids,db_image_ids,db_pdf_ids,db_image_paths,page_image_paths,db_pdf_paths,page_pdf_paths
139,rampas-de-anden-hidraulicas-kelley.php,https://puertasyserviciosindustriales.com/rampas-de-anden-hidraulicas-kelley.php,Rampas de AndÃ©n HidrÃ¡ulicas Kelley RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampas-de-anden-hidraulicas-kelley,10,Rampa Niveladora,CONFIRMED,,,WEAK_INFERENCE,images/rampak.jpg|images/verficha.png|system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,fichas/Kelley-Hydraulic-Dock-Leveler-Brochure_web.pdf|system/files/images/productos/270dc5e4c6c6812ee093439acca26905e68f7d8d,,detalle-estatico,"puerta34_administrador.sql:1675 (productos_id=139); rampa-niveladora.php:33 -> rampas-de-anden-hidraulicas-kelley.php [category 10]; rampa-niveladora.php:38 -> rampas-de-anden-hidraulicas-kelley.php [category 10]; rampa-niveladora.php:42 -> rampas-de-anden-hidraulicas-kelley.php [category 10]; page match: rampas-de-anden-hidraulicas-kelley.php; exact_name=False; image_sha256=1; pdf_sha256=1; description_5grams=0.908; kelley.php:37 -> rampas-de-anden-hidraulicas-kelley.php [brand 5]; kelley.php:42 -> rampas-de-anden-hidraulicas-kelley.php [brand 5]; kelley.php:46 -> rampas-de-anden-hidraulicas-kelley.php [brand 5]; rampas-de-anden-hidraulicas-kelley.php:1 title; body brand IDs=; peer SQL IDs=3,24,139",REVIEW,"Nombre compuesto incluye Kelley y Blue Giant; equivalencia principal por hash+descripcion, identidad pendiente; Correspondencia no inequivoca: nombre no coincide exactamente",10,0,10,5,3,STRONG_INFERENCE,NO,,rampas-de-anden-hidraulicas-kelley.php,3|24|139,1199,1203,system/files/images/productos/158ffcb904bc82f2a7d2ec143de37e00730d04bd,images/verficha.png|images/rampak.jpg,system/files/images/productos/270dc5e4c6c6812ee093439acca26905e68f7d8d,fichas/Kelley-Hydraulic-Dock-Leveler-Brochure_web.pdf
140,rampa-niveladora-mecanica-blue-giant.php,https://puertasyserviciosindustriales.com/rampa-niveladora-mecanica-blue-giant.php,RAMPA NIVELADORA MECÃNICA BLUE GIANT,rampa-niveladora-mecanica-blue-giant,10,Rampa Niveladora,CONFIRMED,4,Blue Giant,STRONG_INFERENCE,images/M_DockLeveler.png|images/verficha.png|system/files/images/productos/4df9bc1c4c87a18cd1155164b3216ce053ae18ee,fichas/SPA_U-Series_Mechanical_Dock_Leveler.pdf|system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7,,detalle-estatico,"puerta34_administrador.sql:1676 (productos_id=140); rampa-niveladora.php:51 -> rampa-niveladora-mecanica-blue-giant.php [category 10]; rampa-niveladora.php:56 -> rampa-niveladora-mecanica-blue-giant.php [category 10]; rampa-niveladora.php:60 -> rampa-niveladora-mecanica-blue-giant.php [category 10]; page match: rampa-niveladora-mecanica-blue-giant.php; exact_name=True; image_sha256=0; pdf_sha256=1; description_5grams=0.998; blue-giant.php:73 -> rampa-niveladora-mecanica-blue-giant.php [brand 4]; blue-giant.php:78 -> rampa-niveladora-mecanica-blue-giant.php [brand 4]; blue-giant.php:82 -> rampa-niveladora-mecanica-blue-giant.php [brand 4]; rampa-niveladora-mecanica-blue-giant.php:1 title; body brand IDs=4; peer SQL IDs=23,140",REVIEW,,10,0,10,4,3,STRONG_INFERENCE,YES,,rampa-niveladora-mecanica-blue-giant.php,23|140,1204,1208,system/files/images/productos/4df9bc1c4c87a18cd1155164b3216ce053ae18ee,images/verficha.png|images/M_DockLeveler.png,system/files/images/productos/f6879270d9945c848fb0f732190100b3e8ffced7,fichas/SPA_U-Series_Mechanical_Dock_Leveler.pdf
141,rampas-de-anden-hidraulicas.php,https://puertasyserviciosindustriales.com/rampas-de-anden-hidraulicas.php,Rampas de AndÃ©n HidrÃ¡ulicas,rampas-de-anden-hidraulicas,10,Rampa Niveladora,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/rampah.jpg|images/verficha.png|system/files/images/productos/70e2bb241375fb73400925ead25cfba2d93a8ebf,fichas/Rampas-Hidraulicas.pdf|system/files/images/productos/9c0a2ea15383debbe605065d9ce57e3ffbd36204,,detalle-estatico,"puerta34_administrador.sql:1677 (productos_id=141); rampa-niveladora.php:69 -> rampas-de-anden-hidraulicas.php [category 10]; rampa-niveladora.php:74 -> rampas-de-anden-hidraulicas.php [category 10]; rampa-niveladora.php:78 -> rampas-de-anden-hidraulicas.php [category 10]; page match: rampas-de-anden-hidraulicas.php; exact_name=True; image_sha256=0; pdf_sha256=1; description_5grams=1.0; dockman.php:166 -> rampas-de-anden-hidraulicas.php [brand 10]; dockman.php:171 -> rampas-de-anden-hidraulicas.php [brand 10]; dockman.php:175 -> rampas-de-anden-hidraulicas.php [brand 10]; rampas-de-anden-hidraulicas.php:1 title; body brand IDs=10; peer SQL IDs=53,141",REVIEW,,10,0,10,10,3,STRONG_INFERENCE,YES,,rampas-de-anden-hidraulicas.php,53|141,1209,1213,system/files/images/productos/70e2bb241375fb73400925ead25cfba2d93a8ebf,images/verficha.png|images/rampah.jpg,system/files/images/productos/9c0a2ea15383debbe605065d9ce57e3ffbd36204,fichas/Rampas-Hidraulicas.pdf
142,rampas-de-anden-mecanicas.php,https://puertasyserviciosindustriales.com/rampas-de-anden-mecanicas.php,Rampas de AndÃ©n MecÃ¡nicas,rampas-de-anden-mecanicas,10,Rampa Niveladora,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/2018-04-04_1153-300x234.png|images/rampam.jpg|images/verficha.png|system/files/images/productos/39bb52ef88ace2a69d69d2e689787cab8114a39e|system/files/images/productos/70e2bb241375fb73400925ead25cfba2d93a8ebf,fichas/Rampas-mecánicas.pdf|system/files/images/productos/9044e3482acdc8f0e19ebf347a1a24c2e59dd10a,,detalle-estatico,"puerta34_administrador.sql:1678 (productos_id=142); rampa-niveladora.php:87 -> rampas-de-anden-mecanicas.php [category 10]; rampa-niveladora.php:92 -> rampas-de-anden-mecanicas.php [category 10]; rampa-niveladora.php:96 -> rampas-de-anden-mecanicas.php [category 10]; page match: rampas-de-anden-mecanicas.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; dockman.php:184 -> rampas-de-anden-mecanicas.php [brand 10]; dockman.php:189 -> rampas-de-anden-mecanicas.php [brand 10]; dockman.php:193 -> rampas-de-anden-mecanicas.php [brand 10]; rampas-de-anden-mecanicas.php:1 title; body brand IDs=10; peer SQL IDs=56,142",REVIEW,,10,0,10,10,3,STRONG_INFERENCE,YES,,rampas-de-anden-mecanicas.php,56|142,"1214,1218",1222,system/files/images/productos/70e2bb241375fb73400925ead25cfba2d93a8ebf|system/files/images/productos/39bb52ef88ace2a69d69d2e689787cab8114a39e,images/verficha.png|images/rampam.jpg|images/2018-04-04_1153-300x234.png,system/files/images/productos/9044e3482acdc8f0e19ebf347a1a24c2e59dd10a,fichas/Rampas-mecánicas.pdf
143,labio-de-elevacion-mecanico-dockman.php,https://puertasyserviciosindustriales.com/labio-de-elevacion-mecanico-dockman.php,Labio de elevaciÃ³n mecÃ¡nico Dockman,labio-de-elevacion-mecanico-dockman,21,Labio de elevación para anden de carga,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/labio.jpg|images/minidock.png|images/verficha.png|system/files/images/productos/940e095bff6a8002a19ac222a04ce14c4322fa45|system/files/images/productos/ed615bddda8aa301e393e1768b31a2d694243038,fichas/Minidock.pdf|system/files/images/productos/19f80382b0e81db9f5bed545ec25447045202956,,detalle-estatico,"puerta34_administrador.sql:1679 (productos_id=143); labio-elevacion-anden-carga.php:33 -> labio-de-elevacion-mecanico-dockman.php [category 21]; labio-elevacion-anden-carga.php:38 -> labio-de-elevacion-mecanico-dockman.php [category 21]; labio-elevacion-anden-carga.php:42 -> labio-de-elevacion-mecanico-dockman.php [category 21]; page match: labio-de-elevacion-mecanico-dockman.php; exact_name=True; image_sha256=2; pdf_sha256=1; description_5grams=1.0; dockman.php:92 -> labio-de-elevacion-mecanico-dockman.php [brand 10]; dockman.php:97 -> labio-de-elevacion-mecanico-dockman.php [brand 10]; dockman.php:101 -> labio-de-elevacion-mecanico-dockman.php [brand 10]; labio-de-elevacion-mecanico-dockman.php:1 title; body brand IDs=10; peer SQL IDs=51,143",REVIEW,,21,0,21,10,3,STRONG_INFERENCE,YES,,labio-de-elevacion-mecanico-dockman.php,51|143,"1223,1227",1231,system/files/images/productos/ed615bddda8aa301e393e1768b31a2d694243038|system/files/images/productos/940e095bff6a8002a19ac222a04ce14c4322fa45,images/verficha.png|images/labio.jpg|images/minidock.png,system/files/images/productos/19f80382b0e81db9f5bed545ec25447045202956,fichas/Minidock.pdf
144,retenedor-de-vehiculos.php,https://puertasyserviciosindustriales.com/retenedor-de-vehiculos.php,RETENEDOR DE VEHICULOS ( electrico) MOD HVR303 StrongArmâ„¢,retenedor-de-vehiculos,22,Retenedores de vehiculos,CONFIRMED,4,Blue Giant,STRONG_INFERENCE,images/retenedor.jpg|images/verficha.png|system/files/images/productos/8ca911b748068c9bef002de96ef743ecefb9886b,fichas/StrongArm_HVR303_Brochure_Spanish.pdf|system/files/images/productos/f23e43600d8606ddea73c29f700d164d5afc0552,,detalle-estatico,"puerta34_administrador.sql:1680 (productos_id=144); retenedores-de-vehiculos.php:33 -> retenedor-de-vehiculos.php [category 22]; retenedores-de-vehiculos.php:38 -> retenedor-de-vehiculos.php [category 22]; retenedores-de-vehiculos.php:42 -> retenedor-de-vehiculos.php [category 22]; page match: retenedor-de-vehiculos.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.978; blue-giant.php:55 -> retenedor-de-vehiculos.php [brand 4]; blue-giant.php:60 -> retenedor-de-vehiculos.php [brand 4]; blue-giant.php:64 -> retenedor-de-vehiculos.php [brand 4]; retenedor-de-vehiculos.php:1 title; body brand IDs=4; peer SQL IDs=22,144",REVIEW,,22,0,22,4,3,STRONG_INFERENCE,YES,,retenedor-de-vehiculos.php,22|144,1232,1236,system/files/images/productos/8ca911b748068c9bef002de96ef743ecefb9886b,images/verficha.png|images/retenedor.jpg,system/files/images/productos/f23e43600d8606ddea73c29f700d164d5afc0552,fichas/StrongArm_HVR303_Brochure_Spanish.pdf
145,star4-vehicle-restraint.php,https://puertasyserviciosindustriales.com/star4-vehicle-restraint.php,RETENEDOR DE VEHICULOS STAR4,star4-vehicle-restraint,22,Retenedores de vehiculos,CONFIRMED,5,Kelley,STRONG_INFERENCE,images/star4.jpg|images/verficha.png|system/files/images/productos/d598f326c2973470ee7e0a5c3c220ba7108f150c,fichas/Kelley-Vehicle-Restraint-Brochure_web.pdf|system/files/images/productos/19f248004fb1cc292955cdb0c5b339e8cd3eda3c,,detalle-estatico,"puerta34_administrador.sql:1681 (productos_id=145); retenedores-de-vehiculos.php:51 -> star4-vehicle-restraint.php [category 22]; retenedores-de-vehiculos.php:56 -> star4-vehicle-restraint.php [category 22]; retenedores-de-vehiculos.php:60 -> star4-vehicle-restraint.php [category 22]; page match: star4-vehicle-restraint.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.969; kelley.php:56 -> star4-vehicle-restraint.php [brand 5]; kelley.php:61 -> star4-vehicle-restraint.php [brand 5]; kelley.php:65 -> star4-vehicle-restraint.php [brand 5]; star4-vehicle-restraint.php:1 title; body brand IDs=5; peer SQL IDs=25,145",REVIEW,,22,0,22,5,3,STRONG_INFERENCE,YES,,star4-vehicle-restraint.php,25|145,1237,1241,system/files/images/productos/d598f326c2973470ee7e0a5c3c220ba7108f150c,images/verficha.png|images/star4.jpg,system/files/images/productos/19f248004fb1cc292955cdb0c5b339e8cd3eda3c,fichas/Kelley-Vehicle-Restraint-Brochure_web.pdf
146,retenedor-vehiculos-hvr303.php,https://puertasyserviciosindustriales.com/retenedor-vehiculos-hvr303.php,RETENEDORES DE VEHICULOS AUTOMATICO STRONGARMâ„¢ HVR303,retenedor-vehiculos-hvr303,22,Retenedores de vehiculos,CONFIRMED,4,Blue Giant,STRONG_INFERENCE,images/STRONGARMHVR303.png|system/files/images/productos/041a0efde5e5212d3aae023a37bd508f96f03295|system/files/images/productos/13e3c3675402a845e35768698348384af696499f,,,detalle-estatico,puerta34_administrador.sql:1682 (productos_id=146); retenedores-de-vehiculos.php:69 -> retenedor-vehiculos-hvr303.php [category 22]; retenedores-de-vehiculos.php:74 -> retenedor-vehiculos-hvr303.php [category 22]; retenedores-de-vehiculos.php:78 -> retenedor-vehiculos-hvr303.php [category 22]; page match: retenedor-vehiculos-hvr303.php; exact_name=True; image_sha256=1; pdf_sha256=0; description_5grams=0.995; retenedor-vehiculos-hvr303.php:1 title; body brand IDs=4; peer SQL IDs=146,REVIEW,"Texto propio atribuye explicitamente HVR303 StrongArm a Blue Giant; retenedor-vehiculos-hvr303.php:29,34",22,0,22,4,3,STRONG_INFERENCE,YES,,retenedor-vehiculos-hvr303.php,146,"1242,1246",,system/files/images/productos/13e3c3675402a845e35768698348384af696499f|system/files/images/productos/041a0efde5e5212d3aae023a37bd508f96f03295,images/STRONGARMHVR303.png,,
147,shelter-abrigo-estacionario-blue-giant.php,https://puertasyserviciosindustriales.com/shelter-abrigo-estacionario-blue-giant.php,SHELTER ABRIGO ESTACIONARIO Blue Giant,shelter-abrigo-estacionario-blue-giant,23,Sellos para Anden,CONFIRMED,4,Blue Giant,STRONG_INFERENCE,images/Stationary-shelter.png|images/verficha.png|system/files/images/productos/2c4c5e819ae896a7fc103f81f4997253930f5788,fichas/Abrigo-de-anden-BG400.pdf|fichas/BGDSHS_Brochure_Sept2014_WEB.pdf|system/files/images/productos/33f5167b521302c8c32a8895a1e03fe27a09a124|system/files/images/productos/b49e7cf13885d8dfdc8e03fcd247d2d93f35f213,,detalle-estatico,"puerta34_administrador.sql:1683 (productos_id=147); sellos-para-anden.php:33 -> shelter-abrigo-estacionario-blue-giant.php [category 23]; sellos-para-anden.php:38 -> shelter-abrigo-estacionario-blue-giant.php [category 23]; sellos-para-anden.php:42 -> shelter-abrigo-estacionario-blue-giant.php [category 23]; page match: shelter-abrigo-estacionario-blue-giant.php; exact_name=True; image_sha256=1; pdf_sha256=2; description_5grams=1.0; blue-giant.php:37 -> shelter-abrigo-estacionario-blue-giant.php [brand 4]; blue-giant.php:42 -> shelter-abrigo-estacionario-blue-giant.php [brand 4]; blue-giant.php:46 -> shelter-abrigo-estacionario-blue-giant.php [brand 4]; shelter-abrigo-estacionario-blue-giant.php:1 title; body brand IDs=4; peer SQL IDs=21,147",REVIEW,,23,0,23,4,3,STRONG_INFERENCE,YES,,shelter-abrigo-estacionario-blue-giant.php,21|147,1250,"1254,1255",system/files/images/productos/2c4c5e819ae896a7fc103f81f4997253930f5788,images/verficha.png|images/verficha.png|images/Stationary-shelter.png,system/files/images/productos/33f5167b521302c8c32a8895a1e03fe27a09a124|system/files/images/productos/b49e7cf13885d8dfdc8e03fcd247d2d93f35f213,fichas/BGDSHS_Brochure_Sept2014_WEB.pdf|fichas/Abrigo-de-anden-BG400.pdf
148,sellos-para-anden-shelter-de-soporte-flexible.php,https://puertasyserviciosindustriales.com/sellos-para-anden-shelter-de-soporte-flexible.php,SELLOS PARA ANDEN â€“ SHELTER DE SOPORTE FLEXIBLE,sellos-para-anden-shelter-de-soporte-flexible,23,Sellos para Anden,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/comercial.jpg|system/files/images/productos/4008a0704b50eb6ada4e7733d8a9dc5c331e0163,,,detalle-estatico,puerta34_administrador.sql:1684 (productos_id=148); sellos-para-anden.php:51 -> sellos-para-anden-shelter-de-soporte-flexible.php [category 23]; sellos-para-anden.php:56 -> sellos-para-anden-shelter-de-soporte-flexible.php [category 23]; sellos-para-anden.php:60 -> sellos-para-anden-shelter-de-soporte-flexible.php [category 23]; page match: sellos-para-anden-shelter-de-soporte-flexible.php; exact_name=True; image_sha256=1; pdf_sha256=0; description_5grams=1.0; sellos-para-anden-shelter-de-soporte-flexible.php:1 title; body brand IDs=; peer SQL IDs=148,SHOULD_MIGRATE,,23,0,23,10,3,STRONG_INFERENCE,YES,,sellos-para-anden-shelter-de-soporte-flexible.php,148,1256,,system/files/images/productos/4008a0704b50eb6ada4e7733d8a9dc5c331e0163,images/comercial.jpg,,
149,sellos-de-anden.php,https://puertasyserviciosindustriales.com/sellos-de-anden.php,Sellos de AndÃ©n,sellos-de-anden,23,Sellos para Anden,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/sello.png|images/sellos.jpg|images/verficha.png|images/vista_sello.png|system/files/images/productos/0184eae287e99a553941e98f9ff70f71139ed643|system/files/images/productos/0dacf997157fe78848366e1a53f90e10ea3261fe|system/files/images/productos/35cb1e4b413bb5287adcd255cb6dc41063b21ca6,fichas/Sellos-de-anden-BrochureW.pdf|system/files/images/productos/317ebb40c4284fa181ff3ddeccfb978b29b7248b,,detalle-estatico,"puerta34_administrador.sql:1686 (productos_id=149); sellos-para-anden.php:70 -> sellos-de-anden.php [category 23]; sellos-para-anden.php:75 -> sellos-de-anden.php [category 23]; sellos-para-anden.php:79 -> sellos-de-anden.php [category 23]; page match: sellos-de-anden.php; exact_name=True; image_sha256=3; pdf_sha256=1; description_5grams=1.0; dockman.php:110 -> sellos-de-anden.php [brand 10]; dockman.php:115 -> sellos-de-anden.php [brand 10]; dockman.php:119 -> sellos-de-anden.php [brand 10]; sellos-de-anden.php:1 title; body brand IDs=10; peer SQL IDs=52,149",REVIEW,,23,0,23,10,3,STRONG_INFERENCE,YES,,sellos-de-anden.php,52|149,"1260,1264,1268",1272,system/files/images/productos/0184eae287e99a553941e98f9ff70f71139ed643|system/files/images/productos/0dacf997157fe78848366e1a53f90e10ea3261fe|system/files/images/productos/35cb1e4b413bb5287adcd255cb6dc41063b21ca6,images/verficha.png|images/sellos.jpg|images/sello.png|images/vista_sello.png,system/files/images/productos/317ebb40c4284fa181ff3ddeccfb978b29b7248b,fichas/Sellos-de-anden-BrochureW.pdf
150,sellos-nacionales.php,https://puertasyserviciosindustriales.com/sellos-nacionales.php,Sellos Nacionales,sellos-nacionales,23,Sellos para Anden,CONFIRMED,,,WEAK_INFERENCE,images/Sellos-Nacionales-1.jpeg|images/Sellos-Nacionales-2.jpeg|images/Sellos-Nacionales-3.jpeg|images/Sellos-Nacionales-4.jpeg|images/Sellos-Nacionales-5.jpeg|images/verficha.png|system/files/images/productos/232816261d8cd23de8ba236c7245abce4f3e0508|system/files/images/productos/28e8d1d7eba06a05f31a344559e00ae7fa01b95a|system/files/images/productos/56b92a9123f8b4859c652b1f53085eb77403b5b5|system/files/images/productos/78540e3c1069358e118a379781ea20b2ccd928b8|system/files/images/productos/b571edc742e7ef0d37e3f59d4d067eb287cb6f51,fichas/FICHATECNICASELLOSSOLMMERS.pdf|fichas/SELLOSSOLMMER.pdf|system/files/images/productos/6e3aa822ebf160680a65c651fe69d07bd648180a|system/files/images/productos/82a2c23ba681ca31f4eaa85dd863f90a9a54c405,,detalle-estatico,puerta34_administrador.sql:1687 (productos_id=150); sellos-para-anden.php:88 -> sellos-nacionales.php [category 23]; sellos-para-anden.php:93 -> sellos-nacionales.php [category 23]; sellos-para-anden.php:97 -> sellos-nacionales.php [category 23]; sellos-nacionales.php:32-37 Solmmer; page match: sellos-nacionales.php; exact_name=True; image_sha256=4; pdf_sha256=1; description_5grams=0.467; sellos-nacionales.php:1 title; body brand IDs=; peer SQL IDs=150,REVIEW,"CONFLICT: title Dockman pero texto propio y PDF dicen Solmmer, marca no presente en tabla marcas",23,0,23,10,3,STRONG_INFERENCE,YES,,sellos-nacionales.php,150,"1273,1277,1281,1285,1289","1293,1294",system/files/images/productos/b571edc742e7ef0d37e3f59d4d067eb287cb6f51|system/files/images/productos/232816261d8cd23de8ba236c7245abce4f3e0508|system/files/images/productos/56b92a9123f8b4859c652b1f53085eb77403b5b5|system/files/images/productos/78540e3c1069358e118a379781ea20b2ccd928b8|system/files/images/productos/28e8d1d7eba06a05f31a344559e00ae7fa01b95a,images/verficha.png|images/verficha.png|images/Sellos-Nacionales-1.jpeg|images/Sellos-Nacionales-2.jpeg|images/Sellos-Nacionales-3.jpeg|images/Sellos-Nacionales-4.jpeg|images/Sellos-Nacionales-5.jpeg,system/files/images/productos/6e3aa822ebf160680a65c651fe69d07bd648180a|system/files/images/productos/82a2c23ba681ca31f4eaa85dd863f90a9a54c405,fichas/SELLOSSOLMMER.pdf|fichas/FICHATECNICASELLOSSOLMMERS.pdf
